Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Ratio,YearBuilt,x,Y,CouncilArea,Latitude,Longitude,Regionname,Propertycount
Albert Park,59 Moubray St,3,House,2100000,VB,Cayzer,23/09/2017,3,3206,3,2,,137,125,0.912408759,1890,City of ,Port Phillip,City of Port Phillip,-37.84388,144.95303,Southern Metropolitan,3280
Albert Park,59 Barrett St,3,House,2340000,S,Greg,26/08/2017,3,3206,3,2,1,162,135,0.833333333,1880,City of ,Port Phillip,City of Port Phillip,-37.84398,144.95044,Southern Metropolitan,3280
Albert Park,103 Kerferd Rd,2,House,1330000,S,Marshall,14/10/2017,3,3206,2,1,0,122,77,0.631147541,1890,City of ,Port Phillip,City of Port Phillip,-37.84588,144.95559,Southern Metropolitan,3280
Albion,48 Sydney St,3,House,840000,S,Barry,27/11/2016,13.9,3020,3,1,0,697,153,0.219512195,1920,City of ,Brimbank,City of Brimbank,-37.7809,144.8228,Western Metropolitan,2185
Albion,25 Sydney St,4,House,816000,S,Bells,10/09/2016,13.9,3020,4,1,2,837,156,0.186379928,1930,City of ,Brimbank,City of Brimbank,-37.7825,144.8221,Western Metropolitan,2185
Albion,10/117 Anderson Rd,1,Unit,185000,S,hockingstuart,22/08/2016,13.9,3020,1,1,1,2347,43,0.018321261,1975,City of ,Brimbank,City of Brimbank,-37.7852,144.8272,Western Metropolitan,2185
Albion,3 Barclay St,2,House,460000,S,Barry,30/07/2016,13.9,3020,2,1,2,463,85,0.183585313,,City of ,Brimbank,City of Brimbank,-37.7813,144.8234,Western Metropolitan,2185
Albion,29 Norwood St,3,House,593000,SP,Sweeney,4/06/2016,13.9,3020,3,2,2,605,102,0.168595041,1965,City of ,Brimbank,City of Brimbank,-37.7792,144.8117,Western Metropolitan,2185
Albion,12 Coolamon St,2,House,600000,SP,Barry,22/05/2016,13.9,3020,2,1,1,534,90,0.168539326,1950,City of ,Brimbank,City of Brimbank,-37.7795,144.8204,Western Metropolitan,2185
Albion,70 Forrest St,3,House,600000,VB,Sweeney,22/05/2016,13.9,3020,3,1,1,697,110,0.157819225,1928,City of ,Brimbank,City of Brimbank,-37.7842,144.8175,Western Metropolitan,2185
Albion,14 Delmont St,3,House,730000,S,hockingstuart,4/03/2017,13.9,3020,3,2,3,628,140,0.222929936,1960,City of ,Brimbank,City of Brimbank,-37.7801,144.8121,Western Metropolitan,2185
Albion,12 Wyalong St,2,House,730000,S,Bells,4/03/2017,13.9,3020,2,1,0,697,94,0.134863702,1970,City of ,Brimbank,City of Brimbank,-37.7778,144.818,Western Metropolitan,2185
Albion,2/32 Forrest St,3,Unit,560000,S,Douglas,25/02/2017,13.9,3020,3,2,7,420,150,0.357142857,1970,City of ,Brimbank,City of Brimbank,-37.7848,144.8231,Western Metropolitan,2185
Albion,7 Dalworth St,2,House,765000,SA,Barry,4/02/2016,13.9,3020,2,1,2,672,111,0.165178571,1958,City of ,Brimbank,City of Brimbank,-37.7812,144.8121,Western Metropolitan,2185
Albion,26 Wyalong St,3,House,800000,S,Bells,8/04/2017,13.9,3020,4,2,5,689,128,0.185776488,1951,City of ,Brimbank,City of Brimbank,-37.7776,144.8167,Western Metropolitan,2185
Albion,1/141 Anderson Rd,2,Unit,420000,S,Bells,13/05/2017,13.9,3020,2,1,1,192,88,0.458333333,1970,City of ,Brimbank,City of Brimbank,-37.7832,144.8275,Western Metropolitan,2185
Albion,2/36 Selwyn St,3,Unit,580000,PI,Douglas,13/05/2017,13.9,3020,3,2,2,250,129,0.516,2013,City of ,Brimbank,City of Brimbank,-37.7798,144.8156,Western Metropolitan,2185
Albion,1/121 Anderson Rd,1,Unit,200000,VB,FN,20/05/2017,13.9,3020,1,1,1,1175,35,0.029787234,1970,City of ,Brimbank,City of Brimbank,-37.7849,144.8272,Western Metropolitan,2185
Albion,67 Norwood St,3,House,621000,S,hockingstuart,20/05/2017,13.9,3020,3,1,3,547,140,0.255941499,,City of ,Brimbank,City of Brimbank,-37.7765,144.8123,Western Metropolitan,2185
Albion,2/62 Selwyn St,3,Unit,600000,SA,Douglas,20/05/2017,13.9,3020,3,1,1,181,129,0.712707182,2000,City of ,Brimbank,City of Brimbank,-37.7815,144.8128,Western Metropolitan,2185
Albion,2 Bazentin St,3,House,570000,S,Barry,1/07/2017,10.5,3020,3,1,0,423,142,0.3356974,1920,City of ,Brimbank,City of Brimbank,-37.77917,144.82223,Western Metropolitan,2185
Albion,3 Clairmont St,3,House,787000,S,hockingstuart,3/06/2017,10.5,3020,3,1,3,716,111,0.155027933,1955,City of ,Brimbank,City of Brimbank,-37.77917,144.81407,Western Metropolitan,2185
Albion,3 Merlow St,4,House,820000,S,Bells,17/06/2017,10.5,3020,4,2,1,604,127,0.210264901,1950,City of ,Brimbank,City of Brimbank,-37.77967,144.81275,Western Metropolitan,2185
Albion,2/36 Selwyn St,3,Unit,600000,SA,Douglas,27/05/2017,10.5,3020,3,2,2,247,127,0.51417004,2013,City of ,Brimbank,City of Brimbank,-37.77976,144.81559,Western Metropolitan,2185
Albion,1/26 Talmage St,3,Townhouse,580000,PI,Douglas,29/07/2017,10.5,3020,3,2,2,175,110,0.628571429,2014,City of ,Brimbank,City of Brimbank,-37.77856,144.82443,Western Metropolitan,2185
Albion,41 Adelaide St,3,House,760000,S,Bells,23/09/2017,10.5,3020,3,1,1,697,121,0.173601148,1950,City of ,Brimbank,City of Brimbank,-37.78036,144.8195,Western Metropolitan,2185
Albion,5 Norwood St,3,House,715000,S,Sweeney,21/10/2017,10.5,3020,3,1,2,638,97,0.152037618,1960,City of ,Brimbank,City of Brimbank,-37.78089,144.81141,Western Metropolitan,2185
Albion,7 Brisbane St,3,House,750000,SP,Ray,17/03/2018,10.5,3020,3,1,2,697,146,0.209469154,1950,City of ,Brimbank,City of Brimbank,-37.77824,144.81604,Western Metropolitan,2185
Albion,13 Wyalong St,3,House,781000,S,Barry,17/03/2018,10.5,3020,3,2,2,292,164,0.561643836,2015,City of ,Brimbank,City of Brimbank,-37.77792,144.81678,Western Metropolitan,2185
Albion,2 Barclay St,2,House,655000,S,Douglas,24/02/2018,10.5,3020,2,1,2,463,97,0.20950324,1950,City of ,Brimbank,City of Brimbank,-37.78159,144.82373,Western Metropolitan,2185
Albion,8B Brisbane St,3,Townhouse,600000,S,Bells,24/02/2018,10.5,3020,3,2,2,187,120,0.64171123,2010,City of ,Brimbank,City of Brimbank,-37.77804,144.81643,Western Metropolitan,2185
Alphington,11 Margaret Gr,4,House,1900000,SP,McGrath,27/11/2016,6.4,3078,4,2,2,556,272,0.489208633,1930,City of ,Darebin,City of Darebin,-37.7844,145.0225,Northern Metropolitan,2211
Alphington,10 Bennett St,4,House,1830000,S,Nelson,19/11/2016,6.4,3078,4,2,2,606,112,0.184818482,1970,City of ,Darebin,City of Darebin,-37.7743,145.0316,Northern Metropolitan,2211
Alphington,38 Bennett St,4,House,2100000,S,Nelson,19/11/2016,6.4,3078,4,2,2,575,271,0.471304348,2008,City of ,Darebin,City of Darebin,-37.7723,145.0319,Northern Metropolitan,2211
Alphington,3/19 Harker St,2,Unit,525500,S,Miles,12/11/2016,6.4,3078,2,1,1,88,60,0.681818182,1960,City of ,Darebin,City of Darebin,-37.7791,145.0306,Northern Metropolitan,2211
Alphington,4/2 Miller St,2,Townhouse,805000,S,Miles,12/11/2016,6.4,3078,2,2,3,155,140,0.903225806,2004,City of ,Darebin,City of Darebin,-37.7804,145.0308,Northern Metropolitan,2211
Alphington,44 Shiers St,4,House,1717500,S,Collins,8/10/2016,6.4,3078,4,2,1,599,203,0.338898164,1925,City of ,Darebin,City of Darebin,-37.7717,145.031,Northern Metropolitan,2211
Alphington,6 Smith St,4,House,2000000,S,Brace,3/09/2016,6.4,3078,3,2,4,853,263,0.308323564,1930,City of ,Darebin,City of Darebin,-37.7707,145.0318,Northern Metropolitan,2211
Alphington,42 Shiers St,4,House,1950000,S,Jellis,30/07/2016,6.4,3078,4,2,3,589,210,0.356536503,1920,City of ,Darebin,City of Darebin,-37.7719,145.0309,Northern Metropolitan,2211
Alphington,83 Fulham Rd,5,House,2840000,S,Nelson,12/06/2016,6.4,3078,5,4,4,809,165,0.203955501,1910,City of ,Darebin,City of Darebin,-37.775,145.0268,Northern Metropolitan,2211
Alphington,2c Hamilton St,3,House,865000,SP,hockingstuart,22/05/2016,6.4,3078,3,1,1,180,131,0.727777778,2010,City of ,Darebin,City of Darebin,-37.7802,145.0243,Northern Metropolitan,2211
Alphington,5 Ross St,4,House,2220000,S,Kay,3/06/2017,5.7,3078,4,2,3,580,184,0.317241379,1930,City of ,Darebin,City of Darebin,-37.77227,145.0284,Northern Metropolitan,2211
Alphington,10/14 Yarralea St,1,House,330000,VB,Nelson,24/06/2017,5.7,3078,1,1,1,60,40,0.666666667,1970,City of ,Darebin,City of Darebin,-37.78469,145.03239,Northern Metropolitan,2211
Alphington,77A Fulham Rd,3,House,1170000,S,Jellis,9/09/2017,5.7,3078,3,1,1,268,126,0.470149254,1994,City of ,Darebin,City of Darebin,-37.7753,145.0267,Northern Metropolitan,2211
Alphington,24 Ross St,3,House,1550000,VB,Miles,14/10/2017,5.7,3078,3,1,2,595,132,0.221848739,1940,City of ,Darebin,City of Darebin,-37.77112,145.02893,Northern Metropolitan,2211
Alphington,44 Yarralea St,4,House,1757000,S,Jellis,21/10/2017,5.7,3078,4,1,2,519,139,0.267822736,1920,City of ,Darebin,City of Darebin,-37.78236,145.03205,Northern Metropolitan,2211
Alphington,41 Broomfield Av,4,House,1575000,PI,Jellis,10/03/2018,5.7,3078,4,2,1,471,187,0.397027601,1925,City of ,Darebin,City of Darebin,-37.77984,145.02149,Northern Metropolitan,2211
Altona,4 Blyth St,3,House,1120000,S,Barlow,4/03/2017,13.8,3018,3,1,2,506,120,0.23715415,1930,City of ,Hobsons Bay,City of Hobsons Bay,-37.8693,144.8375,Western Metropolitan,5301
Altona,1A Merritt Ct,3,Townhouse,705000,S,hockingstuart,11/02/2017,13.8,3018,3,2,2,197,152,0.771573604,,City of ,Hobsons Bay,City of Hobsons Bay,-37.8579,144.8181,Western Metropolitan,5301
Altona,24 Wren St,4,House,845000,S,hockingstuart,11/02/2017,13.8,3018,4,1,2,745,130,0.174496644,1950,City of ,Hobsons Bay,City of Hobsons Bay,-37.8658,144.8155,Western Metropolitan,5301
Altona,27 McIntyre Dr,3,House,840000,SP,Greg,18/03/2017,13.8,3018,3,2,2,534,136,0.254681648,1965,City of ,Hobsons Bay,City of Hobsons Bay,-37.86,144.8245,Western Metropolitan,5301
Altona,59 Bracken Gr,5,House,1525000,S,Greg,3/12/2016,13.8,3018,5,3,3,729,268,0.367626886,2005,City of ,Hobsons Bay,City of Hobsons Bay,-37.8721,144.8105,Western Metropolitan,5301
Altona,104 Maidstone St,2,House,857000,SP,hockingstuart,27/11/2016,13.8,3018,2,2,1,675,100,0.148148148,1950,City of ,Hobsons Bay,City of Hobsons Bay,-37.8653,144.8129,Western Metropolitan,5301
Altona,1/152 Blyth St,3,Townhouse,743000,SP,Gunn&Co,12/11/2016,13.8,3018,3,2,2,211,176,0.834123223,,City of ,Hobsons Bay,City of Hobsons Bay,-37.8698,144.816,Western Metropolitan,5301
Altona,3/46 Sargood St,2,Unit,447000,S,Burnham,15/10/2016,13.8,3018,2,1,1,137,77,0.562043796,1990,City of ,Hobsons Bay,City of Hobsons Bay,-37.8655,144.8299,Western Metropolitan,5301
Altona,1/136 Queen St,2,Unit,580000,S,Barlow,8/10/2016,13.8,3018,2,1,1,225,93,0.413333333,1988,City of ,Hobsons Bay,City of Hobsons Bay,-37.8696,144.827,Western Metropolitan,5301
Altona,173 Queen St,3,House,1335000,S,hockingstuart,8/10/2016,13.8,3018,3,1,4,777,22,0.028314028,1953,City of ,Hobsons Bay,City of Hobsons Bay,-37.8697,144.8249,Western Metropolitan,5301
Altona,3/26 Grieve Pde,2,Unit,510000,S,Village,10/09/2016,13.8,3018,2,1,1,127,76,0.598425197,1990,City of ,Hobsons Bay,City of Hobsons Bay,-37.8686,144.8182,Western Metropolitan,5301
Altona,4/5 Rose St,2,Unit,425000,S,hockingstuart,10/09/2016,13.8,3018,2,1,2,115,57,0.495652174,1980,City of ,Hobsons Bay,City of Hobsons Bay,-37.871,144.8185,Western Metropolitan,5301
Altona,158 Queen St,3,House,520000,VB,Greg,3/09/2016,13.8,3018,3,2,1,352,242,0.6875,2015,City of ,Hobsons Bay,City of Hobsons Bay,-37.87,144.825,Western Metropolitan,5301
Altona,1/170 Blyth St,3,Unit,630000,S,Barlow,6/08/2016,13.8,3018,2,1,2,311,94,0.302250804,1955,City of ,Hobsons Bay,City of Hobsons Bay,-37.8702,144.8143,Western Metropolitan,5301
Altona,2/60 David St,2,House,535600,SP,Compton,30/07/2016,13.8,3018,2,1,1,154,91,0.590909091,1996,City of ,Hobsons Bay,City of Hobsons Bay,-37.8646,144.8272,Western Metropolitan,5301
Altona,5/8 David St,2,Unit,580000,PI,Biggin,16/07/2016,13.8,3018,2,2,1,175,76,0.434285714,2013,City of ,Hobsons Bay,City of Hobsons Bay,-37.8687,144.8268,Western Metropolitan,5301
Altona,29 Rose St,4,House,1780000,SP,Greg,4/06/2016,13.8,3018,4,3,6,1057,220,0.208136235,1962,City of ,Hobsons Bay,City of Hobsons Bay,-37.8681,144.819,Western Metropolitan,5301
Altona,5/57 Blyth St,3,Unit,730000,SP,Barlow,28/05/2016,13.8,3018,3,2,1,70,3,0.042857143,2014,City of ,Hobsons Bay,City of Hobsons Bay,-37.868,144.8285,Western Metropolitan,5301
Altona,156 Maidstone St,3,House,660000,VB,Greg,7/05/2016,13.8,3018,3,1,1,602,123,0.204318937,1955,City of ,Hobsons Bay,City of Hobsons Bay,-37.8616,144.8116,Western Metropolitan,5301
Altona,3/20 Mulga St,3,Unit,577000,S,Williams,23/04/2016,13.8,3018,3,2,1,205,113,0.551219512,2007,City of ,Hobsons Bay,City of Hobsons Bay,-37.8684,144.815,Western Metropolitan,5301
Altona,22 Fenfield St,3,House,678000,S,hockingstuart,16/04/2016,13.8,3018,3,1,2,606,87,0.143564356,1950,City of ,Hobsons Bay,City of Hobsons Bay,-37.8608,144.8124,Western Metropolitan,5301
Altona,1/123 Blyth St,2,Townhouse,720000,S,hockingstuart,4/02/2016,13.8,3018,2,1,2,292,125,0.428082192,2013,City of ,Hobsons Bay,City of Hobsons Bay,-37.8687,144.8197,Western Metropolitan,5301
Altona,196 Blyth St,5,House,1480000,SP,Greg,13/05/2017,13.8,3018,5,3,4,725,201,0.277241379,1980,City of ,Hobsons Bay,City of Hobsons Bay,-37.8712,144.8107,Western Metropolitan,5301
Altona,2/10 McAlpine Ct,3,Unit,670000,S,Sweeney,17/06/2017,11,3018,3,2,1,284,88,0.309859155,1988,City of ,Hobsons Bay,City of Hobsons Bay,-37.86066,144.82013,Western Metropolitan,5301
Altona,1/20 Mulga St,3,Townhouse,765000,S,Williams,17/06/2017,11,3018,3,2,2,200,139,0.695,2007,City of ,Hobsons Bay,City of Hobsons Bay,-37.86837,144.81502,Western Metropolitan,5301
Altona,70 Purnell St,3,House,1005000,S,Barlow,27/05/2017,11,3018,3,1,4,575,112,0.194782609,1960,City of ,Hobsons Bay,City of Hobsons Bay,-37.86715,144.80612,Western Metropolitan,5301
Altona,232 Blyth St,3,House,1225000,S,Barlow,12/08/2017,11,3018,3,1,1,697,132,0.18938307,1970,City of ,Hobsons Bay,City of Hobsons Bay,-37.87256,144.8078,Western Metropolitan,5301
Altona,41 Maidstone St,3,Unit,767000,SP,Barlow,12/08/2017,11,3018,3,2,1,305,132,0.432786885,2005,City of ,Hobsons Bay,City of Hobsons Bay,-37.871,144.81153,Western Metropolitan,5301
Altona,35 Lowe Av,4,House,935000,SP,Barlow,15/07/2017,11,3018,4,2,2,629,180,0.286168521,1985,City of ,Hobsons Bay,City of Hobsons Bay,-37.86027,144.82073,Western Metropolitan,5301
Altona,65 Sargood St,3,Townhouse,815000,S,hockingstuart,15/07/2017,11,3018,3,2,2,159,130,0.817610063,2014,City of ,Hobsons Bay,City of Hobsons Bay,-37.86472,144.82929,Western Metropolitan,5301
Altona,86 Grieve Pde,3,House,913000,S,Greg,3/09/2017,11,3018,3,2,3,530,148,0.279245283,1985,City of ,Hobsons Bay,City of Hobsons Bay,-37.8614,144.81931,Western Metropolitan,5301
Altona,12 Belmar Av,3,House,940000,S,Greg,7/10/2017,11,3018,3,1,2,534,106,0.198501873,1940,City of ,Hobsons Bay,City of Hobsons Bay,-37.85993,144.8176,Western Metropolitan,5301
Altona,17 Bell Av,3,House,970000,S,Williams,10/02/2018,11,3018,3,2,2,534,145,0.271535581,1988,City of ,Hobsons Bay,City of Hobsons Bay,-37.87106,144.80523,Western Metropolitan,5301
Altona Meadows,1 Sheppard Ct,4,House,810000,SP,Purplebricks,12/08/2017,15.5,3028,4,2,2,749,180.9,0.241522029,1989,City of ,Hobsons Bay,City of Hobsons Bay,-37.88413,144.79033,Western Metropolitan,7630
Altona Meadows,52 Shirley St,3,House,620000,S,hockingstuart,22/07/2017,15.5,3028,3,1,2,466,107,0.229613734,1975,City of ,Hobsons Bay,City of Hobsons Bay,-37.87019,144.7843,Western Metropolitan,7630
Altona Meadows,52 Spicer Bvd,4,House,750000,S,YPA,23/09/2017,15.5,3028,4,2,2,636,232,0.364779874,1996,City of ,Hobsons Bay,City of Hobsons Bay,-37.87941,144.76935,Western Metropolitan,7630
Altona Meadows,24 Elystan Rd,4,House,417000,S,Barry,21/10/2017,15.5,3028,4,2,2,591,141,0.23857868,1988,City of ,Hobsons Bay,City of Hobsons Bay,-37.88306,144.77419,Western Metropolitan,7630
Altona Meadows,29 Fell Ct,4,House,600000,S,MICM,21/10/2017,15.5,3028,4,1,1,484,100,0.20661157,1995,City of ,Hobsons Bay,City of Hobsons Bay,-37.87373,144.77972,Western Metropolitan,7630
Altona Meadows,3 Hopkins Ct,4,House,800000,S,Barlow,21/10/2017,15.5,3028,4,2,4,531,190,0.357815443,1980,City of ,Hobsons Bay,City of Hobsons Bay,-37.89218,144.78582,Western Metropolitan,7630
Altona Meadows,28 Roser Dr,3,House,600000,SP,Ace,28/10/2017,15.5,3028,3,1,2,482,131,0.271784232,1992,City of ,Hobsons Bay,City of Hobsons Bay,-37.87631,144.7709,Western Metropolitan,7630
Altona Meadows,11/11 Harrison Ct,3,Townhouse,541500,SP,Ray,18/11/2017,15.5,3028,3,2,1,194,128,0.659793814,2002,City of ,Hobsons Bay,City of Hobsons Bay,-37.8726,144.7814,Western Metropolitan,7630
Altona Meadows,14 Taegtow Wy,3,House,718000,S,Barry,6/01/2018,15.5,3028,3,2,4,560,154,0.275,1990,City of ,Hobsons Bay,City of Hobsons Bay,-37.8879,144.77873,Western Metropolitan,7630
Altona Meadows,84 Myers Pde,4,House,761000,S,Reliance,10/03/2018,15.5,3028,4,2,2,503,190,0.377733598,1990,City of ,Hobsons Bay,City of Hobsons Bay,-37.87774,144.77313,Western Metropolitan,7630
Altona Meadows,13 Dillon Ct,4,House,783000,S,Barry,17/02/2018,15.5,3028,4,2,2,489,166,0.339468303,2000,City of ,Hobsons Bay,City of Hobsons Bay,-37.87536,144.77117,Western Metropolitan,7630
Altona Meadows,4 Hoddle Wy,3,House,632500,S,Barry,24/02/2018,15.5,3028,3,1,4,530,113,0.213207547,1980,City of ,Hobsons Bay,City of Hobsons Bay,-37.88698,144.78551,Western Metropolitan,7630
Altona North,3/66 Marion St,2,Townhouse,421000,S,hockingstuart,4/03/2017,11.1,3025,2,1,1,77,77,1,2009,City of ,Hobsons Bay,City of Hobsons Bay,-37.8351,144.8529,Western Metropolitan,5132
Altona North,6 Hill St,3,House,815000,S,hockingstuart,25/02/2017,11.1,3025,3,2,3,555,130,0.234234234,1960,City of ,Hobsons Bay,City of Hobsons Bay,-37.8318,144.8388,Western Metropolitan,5132
Altona North,5 Cresser St,4,House,1200000,SP,RT,27/11/2016,11.1,3025,4,1,4,633,158,0.249605055,1960,City of ,Hobsons Bay,City of Hobsons Bay,-37.8375,144.8541,Western Metropolitan,5132
Altona North,5 Binns St,3,House,710000,PI,Village,7/11/2016,11.1,3025,3,1,3,540,116,0.214814815,1960,City of ,Hobsons Bay,City of Hobsons Bay,-37.8294,144.8378,Western Metropolitan,5132
Altona North,11 Beevers St,3,House,708000,S,Greg,15/10/2016,11.1,3025,3,1,2,585,97,0.165811966,1960,City of ,Hobsons Bay,City of Hobsons Bay,-37.8258,144.8523,Western Metropolitan,5132
Altona North,25 Allan St,4,House,875000,SP,Jas,8/10/2016,11.1,3025,3,1,4,559,169,0.302325581,1965,City of ,Hobsons Bay,City of Hobsons Bay,-37.8448,144.8529,Western Metropolitan,5132
Altona North,45 Hearn St,5,House,1085000,S,FN,3/09/2016,11.1,3025,5,3,6,592,251,0.423986486,1965,City of ,Hobsons Bay,City of Hobsons Bay,-37.8388,144.8567,Western Metropolitan,5132
Altona North,4 Knapp St,3,House,781000,S,Jas,3/09/2016,11.1,3025,3,1,2,533,117,0.219512195,1970,City of ,Hobsons Bay,City of Hobsons Bay,-37.8291,144.835,Western Metropolitan,5132
Altona North,4/221 Blackshaws Rd,2,Unit,292000,S,Jas,28/08/2016,11.1,3025,2,1,1,153,70,0.45751634,1970,City of ,Hobsons Bay,City of Hobsons Bay,-37.8332,144.8649,Western Metropolitan,5132
Altona North,1/156 Chambers Rd,3,House,620000,SP,Hunter,22/08/2016,11.1,3025,5,2,2,276,100,0.362318841,2010,City of ,Hobsons Bay,City of Hobsons Bay,-37.8262,144.8443,Western Metropolitan,5132
Altona North,2 Gadsden St,3,House,728500,S,Jas,22/08/2016,11.1,3025,3,1,1,531,157,0.29566855,1960,City of ,Hobsons Bay,City of Hobsons Bay,-37.8277,144.8385,Western Metropolitan,5132
Altona North,24 Hansen St,3,House,931000,S,hockingstuart,22/08/2016,11.1,3025,3,2,1,590,160,0.271186441,1950,City of ,Hobsons Bay,City of Hobsons Bay,-37.8382,144.8649,Western Metropolitan,5132
Altona North,33 Carthy St,3,House,683000,S,FN,4/06/2016,11.1,3025,3,1,2,534,167,0.312734082,1967,City of ,Hobsons Bay,City of Hobsons Bay,-37.8284,144.8355,Western Metropolitan,5132
Altona North,252 Millers Rd,4,House,693000,SP,Raine&Horne,22/05/2016,11.1,3025,4,2,4,315,170,0.53968254,2008,City of ,Hobsons Bay,City of Hobsons Bay,-37.8391,144.8467,Western Metropolitan,5132
Altona North,2/36 May St,3,House,675000,S,hockingstuart,14/05/2016,11.1,3025,3,2,2,171,109,0.637426901,2012,City of ,Hobsons Bay,City of Hobsons Bay,-37.8337,144.8554,Western Metropolitan,5132
Altona North,1/95 Mills St,3,House,588000,S,Williams,7/05/2016,11.1,3025,3,1,1,328,118,0.359756098,1970,City of ,Hobsons Bay,City of Hobsons Bay,-37.838,144.8555,Western Metropolitan,5132
Altona North,269 Blackshaws Rd,3,House,916000,SP,Hunter,20/05/2017,11.1,3025,3,1,2,606,109,0.179867987,1970,City of ,Hobsons Bay,City of Hobsons Bay,-37.8326,144.8594,Western Metropolitan,5132
Altona North,23 Rymill Ct,3,House,910000,S,hockingstuart,29/04/2017,11.1,3025,3,1,3,535,132,0.246728972,1970,City of ,Hobsons Bay,City of Hobsons Bay,-37.8322,144.8399,Western Metropolitan,5132
Altona North,151 Chambers Rd,3,House,900000,S,Greg,1/07/2017,9.4,3025,3,1,2,672,110,0.163690476,1960,City of ,Hobsons Bay,City of Hobsons Bay,-37.8265,144.84386,Western Metropolitan,5132
Altona North,4/15 Stapley Cr,3,Unit,451500,SP,Barlow,15/07/2017,9.4,3025,3,1,1,180,88,0.488888889,1965,City of ,Hobsons Bay,City of Hobsons Bay,-37.83648,144.86296,Western Metropolitan,5132
Altona North,12 Chambers Rd,3,House,830000,SP,RT,22/07/2017,9.4,3025,3,2,2,529,130,0.245746692,1965,City of ,Hobsons Bay,City of Hobsons Bay,-37.84107,144.84179,Western Metropolitan,5132
